date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2021-07-05,Zimbabwe,1540.0,33.0,56014.0,1911.0,8730.0,162.0,13819.0,226.0
2021-07-06,Zimbabwe,1949.0,28.0,57963.0,1939.0,9430.0,178.0,15249.0,248.0
2021-07-07,Zimbabwe,2264.0,34.0,60227.0,1973.0,10363.0,184.0,16747.0,281.0
2021-07-08,Zimbabwe,2156.0,56.0,62383.0,2029.0,11162.0,221.0,18077.0,320.0
2021-07-09,Zimbabwe,2683.0,55.0,65066.0,2084.0,12403.0,243.0,19849.0,363.0
2021-07-10,Zimbabwe,1787.0,42.0,66853.0,2126.0,13188.0,267.0,20835.0,401.0
2021-07-11,Zimbabwe,912.0,59.0,67765.0,2185.0,13291.0,307.0,21323.0,449.0
2021-07-12,Zimbabwe,2661.0,51.0,70426.0,2236.0,14412.0,325.0,23142.0,487.0
2021-07-13,Zimbabwe,2845.0,38.0,73271.0,2274.0,15308.0,335.0,24738.0,513.0
2021-07-14,Zimbabwe,3110.0,58.0,76381.0,2332.0,16154.0,359.0,26517.0,543.0
2021-07-15,Zimbabwe,2491.0,86.0,78872.0,2418.0,16489.0,389.0,27651.0,610.0
2021-07-16,Zimbabwe,2296.0,102.0,81168.0,2520.0,16102.0,436.0,28505.0,679.0
2021-07-17,Zimbabwe,1445.0,68.0,82613.0,2588.0,15760.0,462.0,28948.0,729.0
2021-07-18,Zimbabwe,1006.0,34.0,83619.0,2622.0,15854.0,437.0,29145.0,744.0
2021-07-19,Zimbabwe,2113.0,75.0,85732.0,2697.0,15306.0,461.0,29718.0,786.0
2021-07-20,Zimbabwe,2683.0,50.0,88415.0,2747.0,15144.0,473.0,30452.0,808.0
2021-07-21,Zimbabwe,2705.0,62.0,91120.0,2809.0,14739.0,477.0,30893.0,836.0
2021-07-22,Zimbabwe,2301.0,61.0,93421.0,2870.0,14549.0,452.0,31038.0,841.0
2021-07-23,Zimbabwe,2265.0,91.0,95686.0,2961.0,14518.0,441.0,30620.0,877.0
2021-07-24,Zimbabwe,1591.0,89.0,97277.0,3050.0,14664.0,462.0,30424.0,924.0
2021-07-25,Zimbabwe,617.0,44.0,97894.0,3094.0,14275.0,472.0,30129.0,909.0
2021-07-26,Zimbabwe,2050.0,79.0,99944.0,3173.0,14212.0,476.0,29518.0,937.0
2021-07-27,Zimbabwe,1767.0,107.0,101711.0,3280.0,13296.0,533.0,28440.0,1006.0
2021-07-28,Zimbabwe,1856.0,60.0,103567.0,3340.0,12447.0,531.0,27186.0,1008.0
2021-07-29,Zimbabwe,2089.0,81.0,105656.0,3421.0,12235.0,551.0,26784.0,1003.0
2021-07-30,Zimbabwe,1834.0,69.0,107490.0,3490.0,11804.0,529.0,26322.0,970.0
2021-07-31,Zimbabwe,1370.0,42.0,108860.0,3532.0,11583.0,482.0,26247.0,944.0
2021-08-01,Zimbabwe,686.0,51.0,109546.0,3583.0,11652.0,489.0,25927.0,961.0
2021-08-02,Zimbabwe,1309.0,52.0,110855.0,3635.0,10911.0,462.0,25123.0,938.0
2021-08-03,Zimbabwe,1580.0,41.0,112435.0,3676.0,10724.0,396.0,24020.0,929.0
2021-08-04,Zimbabwe,1091.0,35.0,113526.0,3711.0,9959.0,371.0,22406.0,902.0
2021-08-05,Zimbabwe,963.0,43.0,114489.0,3754.0,8833.0,333.0,21068.0,884.0
2021-08-06,Zimbabwe,956.0,51.0,115445.0,3805.0,7955.0,315.0,19759.0,844.0
2021-08-07,Zimbabwe,445.0,21.0,115890.0,3826.0,7030.0,294.0,18613.0,776.0
2021-08-08,Zimbabwe,437.0,74.0,116327.0,3900.0,6781.0,317.0,18433.0,806.0
2021-08-09,Zimbabwe,526.0,19.0,116853.0,3919.0,5998.0,284.0,16909.0,746.0
2021-08-10,Zimbabwe,405.0,31.0,117258.0,3950.0,4823.0,274.0,15547.0,670.0
2021-08-11,Zimbabwe,696.0,41.0,117954.0,3991.0,4428.0,280.0,14387.0,651.0
2021-08-12,Zimbabwe,800.0,56.0,118754.0,4047.0,4265.0,293.0,13098.0,626.0
2021-08-13,Zimbabwe,754.0,26.0,119508.0,4073.0,4063.0,268.0,12018.0,583.0
2021-08-14,Zimbabwe,345.0,17.0,119853.0,4090.0,3963.0,264.0,10993.0,558.0
2021-08-15,Zimbabwe,235.0,19.0,120088.0,4109.0,3761.0,209.0,10542.0,526.0
2021-08-16,Zimbabwe,0.0,0.0,120088.0,4109.0,3235.0,190.0,9233.0,474.0
2021-08-17,Zimbabwe,958.0,47.0,121046.0,4156.0,3788.0,206.0,8611.0,480.0
2021-08-18,Zimbabwe,452.0,25.0,121498.0,4181.0,3544.0,190.0,7972.0,470.0
2021-08-19,Zimbabwe,404.0,17.0,121902.0,4198.0,3148.0,151.0,7413.0,444.0
2021-08-20,Zimbabwe,0.0,0.0,121902.0,4198.0,2394.0,125.0,6457.0,393.0
2021-08-21,Zimbabwe,585.0,38.0,122487.0,4236.0,2634.0,146.0,6597.0,410.0
2021-08-22,Zimbabwe,165.0,13.0,122652.0,4249.0,2564.0,140.0,6325.0,349.0
2021-08-23,Zimbabwe,349.0,44.0,123001.0,4293.0,2913.0,184.0,6148.0,374.0
2021-08-24,Zimbabwe,319.0,27.0,123320.0,4320.0,2274.0,164.0,6062.0,370.0
2021-08-25,Zimbabwe,391.0,18.0,123711.0,4338.0,2213.0,157.0,5757.0,347.0
2021-08-26,Zimbabwe,275.0,18.0,123986.0,4356.0,2084.0,158.0,5232.0,309.0
2021-08-27,Zimbabwe,250.0,18.0,124236.0,4374.0,2334.0,176.0,4728.0,301.0
2021-08-28,Zimbabwe,131.0,16.0,124367.0,4390.0,1880.0,154.0,4514.0,300.0
2021-08-29,Zimbabwe,70.0,11.0,124437.0,4401.0,1785.0,152.0,4349.0,292.0
2021-08-30,Zimbabwe,144.0,15.0,124581.0,4416.0,1580.0,123.0,4493.0,307.0
2021-08-31,Zimbabwe,192.0,3.0,124773.0,4419.0,1453.0,99.0,3727.0,263.0
2021-09-01,Zimbabwe,187.0,19.0,124960.0,4438.0,1249.0,100.0,3462.0,257.0
2021-09-02,Zimbabwe,158.0,11.0,125118.0,4449.0,1132.0,93.0,3216.0,251.0
2021-09-03,Zimbabwe,213.0,8.0,125331.0,4457.0,1095.0,83.0,3429.0,259.0
2021-09-04,Zimbabwe,94.0,9.0,125425.0,4466.0,1058.0,76.0,2938.0,230.0
2021-09-05,Zimbabwe,125.0,16.0,125550.0,4482.0,1113.0,81.0,2898.0,233.0
2021-09-06,Zimbabwe,121.0,11.0,125671.0,4493.0,1090.0,77.0,2670.0,200.0
2021-09-07,Zimbabwe,125.0,10.0,125796.0,4503.0,1023.0,84.0,2476.0,183.0
2021-09-08,Zimbabwe,135.0,14.0,125931.0,4517.0,971.0,79.0,2220.0,179.0
2021-09-09,Zimbabwe,125.0,4.0,126056.0,4521.0,938.0,72.0,2070.0,165.0
2021-09-10,Zimbabwe,107.0,11.0,126163.0,4532.0,832.0,75.0,1927.0,158.0
2021-09-11,Zimbabwe,57.0,4.0,126220.0,4536.0,795.0,70.0,1853.0,146.0
2021-09-12,Zimbabwe,49.0,2.0,126269.0,4538.0,719.0,56.0,1832.0,137.0
2021-09-13,Zimbabwe,130.0,5.0,126399.0,4543.0,728.0,50.0,1818.0,127.0
2021-09-14,Zimbabwe,418.0,7.0,126817.0,4550.0,1021.0,47.0,2044.0,131.0
2021-09-15,Zimbabwe,266.0,1.0,127083.0,4551.0,1152.0,34.0,2123.0,113.0
2021-09-16,Zimbabwe,285.0,9.0,127368.0,4560.0,1312.0,39.0,2250.0,111.0
2021-09-17,Zimbabwe,264.0,2.0,127632.0,4562.0,1469.0,30.0,2301.0,105.0
2021-09-18,Zimbabwe,107.0,1.0,127739.0,4563.0,1519.0,27.0,2314.0,97.0
2021-09-19,Zimbabwe,199.0,4.0,127938.0,4567.0,1669.0,29.0,2388.0,85.0
2021-09-20,Zimbabwe,248.0,2.0,128186.0,4569.0,1787.0,26.0,2515.0,76.0
2021-09-21,Zimbabwe,0.0,0.0,128186.0,4569.0,1369.0,19.0,2390.0,66.0
2021-09-22,Zimbabwe,618.0,23.0,128804.0,4592.0,1721.0,41.0,2873.0,75.0
2021-09-23,Zimbabwe,330.0,8.0,129134.0,4600.0,1766.0,40.0,3078.0,79.0
2021-09-24,Zimbabwe,0.0,0.0,129134.0,4600.0,1502.0,38.0,2971.0,68.0
2021-09-25,Zimbabwe,371.0,3.0,129505.0,4603.0,1766.0,40.0,3285.0,67.0
2021-09-26,Zimbabwe,120.0,1.0,129625.0,4604.0,1687.0,37.0,3356.0,66.0
2021-09-27,Zimbabwe,294.0,3.0,129919.0,4607.0,1733.0,38.0,3520.0,64.0
2021-09-28,Zimbabwe,353.0,8.0,130272.0,4615.0,2086.0,46.0,3455.0,65.0
2021-09-29,Zimbabwe,213.0,1.0,130485.0,4616.0,1681.0,24.0,3402.0,65.0
2021-09-30,Zimbabwe,335.0,7.0,130820.0,4623.0,1686.0,23.0,3452.0,63.0
2021-10-01,Zimbabwe,208.0,1.0,131028.0,4624.0,1894.0,24.0,3396.0,62.0
2021-10-02,Zimbabwe,66.0,1.0,131094.0,4625.0,1589.0,22.0,3355.0,62.0
2021-10-03,Zimbabwe,35.0,2.0,131129.0,4627.0,1504.0,23.0,3191.0,60.0
2021-10-04,Zimbabwe,0.0,0.0,131129.0,4627.0,1210.0,20.0,2943.0,58.0
2021-10-05,Zimbabwe,76.0,0.0,131205.0,4627.0,933.0,12.0,3019.0,58.0
2021-10-06,Zimbabwe,229.0,3.0,131434.0,4630.0,949.0,14.0,2630.0,38.0
2021-10-07,Zimbabwe,89.0,1.0,131523.0,4631.0,703.0,8.0,2389.0,31.0
2021-10-08,Zimbabwe,182.0,3.0,131705.0,4634.0,677.0,10.0,2571.0,34.0
2021-10-09,Zimbabwe,57.0,2.0,131762.0,4636.0,668.0,11.0,2257.0,33.0
2021-10-10,Zimbabwe,34.0,1.0,131796.0,4637.0,667.0,10.0,2171.0,33.0
2021-10-11,Zimbabwe,79.0,6.0,131875.0,4643.0,746.0,16.0,1956.0,36.0
2021-10-12,Zimbabwe,141.0,2.0,132016.0,4645.0,811.0,18.0,1744.0,30.0
2021-10-13,Zimbabwe,92.0,3.0,132108.0,4648.0,674.0,18.0,1623.0,32.0
2021-10-14,Zimbabwe,143.0,7.0,132251.0,4655.0,728.0,24.0,1431.0,32.0
2021-10-15,Zimbabwe,34.0,0.0,132285.0,4655.0,580.0,21.0,1257.0,31.0
2021-10-16,Zimbabwe,48.0,2.0,132333.0,4657.0,571.0,21.0,1239.0,32.0
2021-10-17,Zimbabwe,35.0,1.0,132368.0,4658.0,572.0,21.0,1239.0,31.0
2021-10-18,Zimbabwe,0.0,0.0,132368.0,4658.0,493.0,15.0,1239.0,31.0
2021-10-19,Zimbabwe,37.0,1.0,132405.0,4659.0,389.0,14.0,1200.0,32.0
2021-10-20,Zimbabwe,32.0,0.0,132437.0,4659.0,329.0,11.0,1003.0,29.0
2021-10-21,Zimbabwe,103.0,3.0,132540.0,4662.0,289.0,7.0,1017.0,31.0
2021-10-22,Zimbabwe,48.0,1.0,132588.0,4663.0,303.0,8.0,883.0,29.0
2021-10-23,Zimbabwe,0.0,0.0,132588.0,4663.0,255.0,6.0,826.0,27.0
2021-10-24,Zimbabwe,63.0,6.0,132651.0,4669.0,283.0,11.0,855.0,32.0
2021-10-25,Zimbabwe,37.0,4.0,132688.0,4673.0,320.0,15.0,813.0,30.0
2021-10-26,Zimbabwe,36.0,1.0,132724.0,4674.0,319.0,15.0,708.0,29.0
2021-10-27,Zimbabwe,84.0,1.0,132808.0,4675.0,371.0,16.0,700.0,27.0
2021-10-28,Zimbabwe,72.0,0.0,132880.0,4675.0,340.0,13.0,629.0,20.0
2021-10-29,Zimbabwe,46.0,0.0,132926.0,4675.0,338.0,12.0,641.0,20.0
2021-10-30,Zimbabwe,0.0,0.0,132926.0,4675.0,338.0,12.0,593.0,18.0
2021-10-31,Zimbabwe,51.0,3.0,132977.0,4678.0,326.0,9.0,609.0,20.0
2021-11-01,Zimbabwe,30.0,1.0,133007.0,4679.0,319.0,6.0,639.0,21.0
2021-11-02,Zimbabwe,40.0,4.0,133047.0,4683.0,323.0,9.0,642.0,24.0
2021-11-03,Zimbabwe,44.0,1.0,133091.0,4684.0,283.0,9.0,654.0,25.0
2021-11-04,Zimbabwe,21.0,1.0,133112.0,4685.0,232.0,10.0,572.0,23.0
2021-11-05,Zimbabwe,0.0,0.0,133112.0,4685.0,186.0,10.0,524.0,22.0
2021-11-06,Zimbabwe,56.0,0.0,133168.0,4685.0,242.0,10.0,580.0,22.0
2021-11-07,Zimbabwe,19.0,0.0,133187.0,4685.0,210.0,7.0,536.0,16.0
2021-11-08,Zimbabwe,18.0,5.0,133205.0,4690.0,198.0,11.0,517.0,17.0
2021-11-09,Zimbabwe,37.0,1.0,133242.0,4691.0,195.0,8.0,518.0,17.0
2021-11-10,Zimbabwe,60.0,3.0,133302.0,4694.0,211.0,10.0,494.0,19.0
2021-11-11,Zimbabwe,27.0,0.0,133329.0,4694.0,217.0,9.0,449.0,19.0
2021-11-12,Zimbabwe,0.0,0.0,133329.0,4694.0,217.0,9.0,403.0,19.0
2021-11-13,Zimbabwe,64.0,2.0,133393.0,4696.0,225.0,11.0,467.0,21.0
2021-11-14,Zimbabwe,35.0,0.0,133428.0,4696.0,241.0,11.0,451.0,18.0
2021-11-15,Zimbabwe,10.0,1.0,133438.0,4697.0,233.0,7.0,431.0,18.0
2021-11-16,Zimbabwe,67.0,1.0,133505.0,4698.0,263.0,7.0,458.0,15.0
2021-11-17,Zimbabwe,52.0,1.0,133557.0,4699.0,255.0,5.0,466.0,15.0
2021-11-18,Zimbabwe,36.0,0.0,133593.0,4699.0,264.0,5.0,481.0,14.0
2021-11-19,Zimbabwe,0.0,0.0,133593.0,4699.0,264.0,5.0,481.0,14.0
2021-11-20,Zimbabwe,22.0,0.0,133615.0,4699.0,222.0,3.0,447.0,14.0
2021-11-21,Zimbabwe,32.0,0.0,133647.0,4699.0,219.0,3.0,460.0,14.0
2021-11-22,Zimbabwe,27.0,0.0,133674.0,4699.0,236.0,2.0,469.0,9.0
2021-11-23,Zimbabwe,0.0,0.0,133674.0,4699.0,169.0,1.0,432.0,8.0
2021-11-24,Zimbabwe,73.0,4.0,133747.0,4703.0,190.0,4.0,445.0,9.0
2021-11-25,Zimbabwe,27.0,1.0,133774.0,4704.0,181.0,5.0,445.0,10.0
2021-11-26,Zimbabwe,62.0,0.0,133836.0,4704.0,243.0,5.0,507.0,10.0
2021-11-27,Zimbabwe,0.0,0.0,133836.0,4704.0,221.0,5.0,443.0,8.0
2021-11-28,Zimbabwe,115.0,1.0,133951.0,4705.0,304.0,6.0,523.0,9.0
2021-11-29,Zimbabwe,275.0,1.0,134226.0,4706.0,552.0,7.0,788.0,9.0
2021-11-30,Zimbabwe,399.0,1.0,134625.0,4707.0,951.0,8.0,1120.0,9.0
2021-12-01,Zimbabwe,712.0,0.0,135337.0,4707.0,1590.0,4.0,1780.0,8.0
2021-12-02,Zimbabwe,1042.0,0.0,136379.0,4707.0,2605.0,3.0,2786.0,8.0
2021-12-03,Zimbabwe,1062.0,1.0,137441.0,4708.0,3605.0,4.0,3848.0,9.0
2021-12-04,Zimbabwe,1082.0,1.0,138523.0,4709.0,4687.0,5.0,4908.0,10.0
2021-12-05,Zimbabwe,523.0,1.0,139046.0,4710.0,5095.0,5.0,5399.0,11.0
2021-12-06,Zimbabwe,0.0,0.0,139046.0,4710.0,4820.0,4.0,5372.0,11.0
2021-12-07,Zimbabwe,2555.0,3.0,141601.0,4713.0,6976.0,6.0,7927.0,14.0
2021-12-08,Zimbabwe,9027.0,7.0,150628.0,4720.0,15291.0,13.0,16881.0,17.0
2021-12-09,Zimbabwe,5189.0,3.0,155817.0,4723.0,19438.0,16.0,22043.0,19.0
2021-12-10,Zimbabwe,0.0,0.0,155817.0,4723.0,18376.0,15.0,21981.0,19.0
2021-12-11,Zimbabwe,9185.0,12.0,165002.0,4735.0,26479.0,26.0,31166.0,31.0
2021-12-12,Zimbabwe,2138.0,3.0,167140.0,4738.0,28094.0,28.0,33189.0,33.0
2021-12-13,Zimbabwe,0.0,0.0,167140.0,4738.0,28094.0,28.0,32914.0,32.0
2021-12-14,Zimbabwe,4872.0,2.0,172012.0,4740.0,30411.0,27.0,37387.0,33.0
2021-12-15,Zimbabwe,5678.0,5.0,177690.0,4745.0,27062.0,25.0,42353.0,38.0
2021-12-16,Zimbabwe,4367.0,14.0,182057.0,4759.0,26240.0,36.0,45678.0,52.0
2021-12-17,Zimbabwe,7510.0,20.0,189567.0,4779.0,33750.0,56.0,52126.0,71.0
2021-12-18,Zimbabwe,0.0,0.0,189567.0,4779.0,24565.0,44.0,51044.0,70.0
2021-12-19,Zimbabwe,2106.0,3.0,191673.0,4782.0,24533.0,44.0,52627.0,72.0
2021-12-20,Zimbabwe,3406.0,23.0,195079.0,4805.0,27939.0,67.0,56033.0,95.0
2021-12-21,Zimbabwe,2689.0,14.0,197768.0,4819.0,25756.0,79.0,56167.0,106.0
2021-12-22,Zimbabwe,1636.0,9.0,199404.0,4828.0,21714.0,83.0,48776.0,108.0
2021-12-23,Zimbabwe,1940.0,27.0,201344.0,4855.0,19287.0,96.0,45527.0,132.0
2021-12-24,Zimbabwe,1392.0,16.0,202736.0,4871.0,13169.0,92.0,46919.0,148.0
2021-12-25,Zimbabwe,1010.0,14.0,203746.0,4885.0,14179.0,106.0,38744.0,150.0
2021-12-26,Zimbabwe,605.0,6.0,204351.0,4891.0,12678.0,109.0,37211.0,153.0
2021-12-27,Zimbabwe,1098.0,17.0,205449.0,4908.0,10370.0,103.0,38309.0,170.0
2021-12-28,Zimbabwe,2099.0,32.0,207548.0,4940.0,9780.0,121.0,35536.0,200.0
2021-12-29,Zimbabwe,0.0,0.0,207548.0,4940.0,8144.0,112.0,29858.0,195.0
2021-12-30,Zimbabwe,4180.0,57.0,211728.0,4997.0,10384.0,142.0,29671.0,238.0
2021-12-31,Zimbabwe,1530.0,7.0,213258.0,5004.0,10522.0,133.0,23691.0,225.0
2022-01-01,Zimbabwe,956.0,13.0,214214.0,5017.0,10468.0,132.0,24647.0,238.0
2022-01-02,Zimbabwe,0.0,0.0,214214.0,5017.0,9863.0,126.0,22541.0,235.0
2022-01-03,Zimbabwe,1873.0,30.0,216087.0,5047.0,10638.0,139.0,21008.0,242.0
2022-01-04,Zimbabwe,1591.0,31.0,217678.0,5078.0,10130.0,138.0,19910.0,259.0
2022-01-05,Zimbabwe,1379.0,14.0,219057.0,5092.0,11509.0,152.0,19653.0,264.0
2022-01-06,Zimbabwe,1121.0,16.0,220178.0,5108.0,8450.0,111.0,18834.0,253.0
2022-01-07,Zimbabwe,1104.0,28.0,221282.0,5136.0,8024.0,132.0,18546.0,265.0
2022-01-08,Zimbabwe,636.0,12.0,221918.0,5148.0,7704.0,131.0,18172.0,263.0
2022-01-09,Zimbabwe,0.0,0.0,221918.0,5148.0,7704.0,131.0,17567.0,257.0
2022-01-10,Zimbabwe,1082.0,32.0,223000.0,5180.0,6913.0,133.0,17551.0,272.0
2022-01-11,Zimbabwe,0.0,0.0,223000.0,5180.0,5322.0,102.0,15452.0,240.0
2022-01-12,Zimbabwe,1433.0,35.0,224433.0,5215.0,5376.0,123.0,16885.0,275.0
2022-01-13,Zimbabwe,651.0,7.0,225084.0,5222.0,4906.0,114.0,13356.0,225.0
2022-01-14,Zimbabwe,553.0,16.0,225637.0,5238.0,4355.0,102.0,12379.0,234.0
2022-01-15,Zimbabwe,0.0,0.0,225637.0,5238.0,3719.0,90.0,11423.0,221.0
2022-01-16,Zimbabwe,441.0,9.0,226078.0,5247.0,4160.0,99.0,11864.0,230.0
2022-01-17,Zimbabwe,382.0,11.0,226460.0,5258.0,3460.0,78.0,10373.0,211.0
2022-01-18,Zimbabwe,0.0,0.0,226460.0,5258.0,3460.0,78.0,8782.0,180.0
2022-01-19,Zimbabwe,427.0,8.0,226887.0,5266.0,2454.0,51.0,7830.0,174.0
2022-01-20,Zimbabwe,665.0,10.0,227552.0,5276.0,2468.0,54.0,7374.0,168.0
2022-01-21,Zimbabwe,409.0,12.0,227961.0,5288.0,2324.0,50.0,6679.0,152.0
2022-01-22,Zimbabwe,218.0,4.0,228179.0,5292.0,2542.0,54.0,6261.0,144.0
2022-01-23,Zimbabwe,75.0,2.0,228254.0,5294.0,2176.0,47.0,6336.0,146.0
2022-01-24,Zimbabwe,287.0,11.0,228541.0,5305.0,2081.0,47.0,5541.0,125.0
2022-01-25,Zimbabwe,235.0,11.0,228776.0,5316.0,2316.0,58.0,5776.0,136.0
2022-01-26,Zimbabwe,167.0,5.0,228943.0,5321.0,2056.0,55.0,4510.0,106.0
2022-01-27,Zimbabwe,153.0,3.0,229096.0,5324.0,1544.0,48.0,4012.0,102.0
2022-01-28,Zimbabwe,237.0,9.0,229333.0,5333.0,1372.0,45.0,3696.0,95.0
2022-01-29,Zimbabwe,82.0,0.0,229415.0,5333.0,1236.0,41.0,3778.0,95.0
2022-01-30,Zimbabwe,45.0,4.0,229460.0,5337.0,1206.0,43.0,3382.0,90.0
2022-01-31,Zimbabwe,206.0,1.0,229666.0,5338.0,1125.0,33.0,3206.0,80.0
2022-02-01,Zimbabwe,185.0,12.0,229851.0,5350.0,1075.0,34.0,3391.0,92.0
2022-02-02,Zimbabwe,161.0,2.0,230012.0,5352.0,1069.0,31.0,3125.0,86.0
2022-02-03,Zimbabwe,158.0,5.0,230170.0,5357.0,1074.0,33.0,2618.0,81.0
2022-02-04,Zimbabwe,0.0,0.0,230170.0,5357.0,837.0,24.0,2209.0,69.0
2022-02-05,Zimbabwe,232.0,5.0,230402.0,5362.0,987.0,29.0,2223.0,70.0
2022-02-06,Zimbabwe,0.0,0.0,230402.0,5362.0,942.0,25.0,2148.0,68.0
2022-02-07,Zimbabwe,0.0,0.0,230402.0,5362.0,736.0,24.0,1861.0,57.0
2022-02-08,Zimbabwe,201.0,4.0,230603.0,5366.0,752.0,16.0,1827.0,50.0
2022-02-09,Zimbabwe,137.0,1.0,230740.0,5367.0,728.0,15.0,1797.0,46.0
2022-02-10,Zimbabwe,300.0,6.0,231040.0,5373.0,870.0,16.0,1944.0,49.0
2022-02-11,Zimbabwe,174.0,1.0,231214.0,5374.0,1044.0,17.0,1881.0,41.0
2022-02-12,Zimbabwe,85.0,0.0,231299.0,5374.0,897.0,12.0,1884.0,41.0
2022-02-13,Zimbabwe,82.0,0.0,231381.0,5374.0,979.0,12.0,1921.0,37.0
2022-02-14,Zimbabwe,222.0,0.0,231603.0,5374.0,1201.0,12.0,1937.0,36.0
2022-02-15,Zimbabwe,0.0,0.0,231603.0,5374.0,1000.0,8.0,1752.0,24.0
2022-02-16,Zimbabwe,610.0,5.0,232213.0,5379.0,1473.0,12.0,2201.0,27.0
2022-02-17,Zimbabwe,385.0,2.0,232598.0,5381.0,1558.0,8.0,2428.0,24.0
2022-02-18,Zimbabwe,432.0,4.0,233030.0,5385.0,1816.0,11.0,2860.0,28.0
2022-02-19,Zimbabwe,194.0,1.0,233224.0,5386.0,1925.0,12.0,2822.0,24.0
2022-02-20,Zimbabwe,128.0,0.0,233352.0,5386.0,1971.0,12.0,2950.0,24.0
2022-02-21,Zimbabwe,219.0,0.0,233571.0,5386.0,1968.0,12.0,3169.0,24.0
2022-02-22,Zimbabwe,409.0,2.0,233980.0,5388.0,2377.0,14.0,3377.0,22.0
2022-02-23,Zimbabwe,609.0,0.0,234589.0,5388.0,2376.0,9.0,3849.0,21.0
2022-02-24,Zimbabwe,378.0,2.0,234967.0,5390.0,2369.0,9.0,3927.0,17.0
2022-02-25,Zimbabwe,500.0,2.0,235467.0,5392.0,2437.0,7.0,4253.0,18.0
2022-02-26,Zimbabwe,336.0,1.0,235803.0,5393.0,2579.0,7.0,4504.0,19.0
2022-02-27,Zimbabwe,0.0,0.0,235803.0,5393.0,2451.0,7.0,4422.0,19.0
2022-02-28,Zimbabwe,577.0,2.0,236380.0,5395.0,2809.0,9.0,4777.0,21.0
2022-03-01,Zimbabwe,491.0,0.0,236871.0,5395.0,2891.0,7.0,5268.0,21.0
2022-03-02,Zimbabwe,632.0,1.0,237503.0,5396.0,2914.0,8.0,5290.0,17.0
2022-03-03,Zimbabwe,0.0,0.0,237503.0,5396.0,2536.0,6.0,4905.0,15.0
2022-03-04,Zimbabwe,1236.0,1.0,238739.0,5397.0,3272.0,5.0,5709.0,12.0
2022-03-05,Zimbabwe,280.0,0.0,239019.0,5397.0,3216.0,4.0,5795.0,11.0
2022-03-06,Zimbabwe,190.0,2.0,239209.0,5399.0,3406.0,6.0,5857.0,13.0
2022-03-07,Zimbabwe,501.0,0.0,239710.0,5399.0,3330.0,4.0,6139.0,13.0
2022-03-08,Zimbabwe,633.0,1.0,240343.0,5400.0,3472.0,5.0,6363.0,12.0
2022-03-09,Zimbabwe,0.0,0.0,240343.0,5400.0,2840.0,4.0,5754.0,12.0
2022-03-10,Zimbabwe,1205.0,8.0,241548.0,5408.0,4045.0,12.0,6581.0,18.0
2022-03-11,Zimbabwe,0.0,0.0,241548.0,5408.0,2809.0,11.0,6081.0,16.0
2022-03-12,Zimbabwe,521.0,4.0,242069.0,5412.0,3050.0,15.0,6266.0,19.0
2022-03-13,Zimbabwe,446.0,2.0,242515.0,5414.0,3306.0,15.0,6712.0,21.0
2022-03-14,Zimbabwe,394.0,2.0,242909.0,5416.0,3199.0,17.0,6529.0,21.0
2022-03-15,Zimbabwe,0.0,0.0,242909.0,5416.0,2566.0,16.0,6038.0,21.0
2022-03-16,Zimbabwe,741.0,2.0,243650.0,5418.0,3307.0,18.0,6147.0,22.0
2022-03-17,Zimbabwe,0.0,0.0,243650.0,5418.0,2102.0,10.0,6147.0,22.0
2022-03-18,Zimbabwe,362.0,2.0,244012.0,5420.0,2464.0,12.0,5273.0,23.0
2022-03-19,Zimbabwe,440.0,6.0,244452.0,5426.0,2383.0,14.0,5433.0,29.0
2022-03-20,Zimbabwe,0.0,0.0,244452.0,5426.0,1937.0,12.0,5243.0,27.0
2022-03-21,Zimbabwe,233.0,3.0,244685.0,5429.0,1776.0,13.0,4975.0,30.0
2022-03-22,Zimbabwe,0.0,0.0,244685.0,5429.0,1776.0,13.0,4342.0,29.0
2022-03-23,Zimbabwe,273.0,3.0,244958.0,5432.0,1308.0,14.0,4615.0,32.0
2022-03-24,Zimbabwe,236.0,0.0,245194.0,5432.0,1544.0,14.0,3646.0,24.0
2022-03-25,Zimbabwe,451.0,4.0,245645.0,5436.0,1633.0,16.0,4097.0,28.0
2022-03-26,Zimbabwe,0.0,0.0,245645.0,5436.0,1193.0,10.0,3576.0,24.0
2022-03-27,Zimbabwe,175.0,2.0,245820.0,5438.0,1368.0,12.0,3305.0,24.0
2022-03-28,Zimbabwe,107.0,0.0,245927.0,5438.0,1242.0,9.0,3018.0,22.0
2022-03-29,Zimbabwe,115.0,1.0,246042.0,5439.0,1357.0,10.0,3133.0,23.0
2022-03-30,Zimbabwe,140.0,1.0,246182.0,5440.0,1224.0,8.0,2532.0,22.0
2022-03-31,Zimbabwe,104.0,4.0,246286.0,5444.0,1092.0,12.0,2636.0,26.0
2022-04-01,Zimbabwe,128.0,0.0,246414.0,5444.0,769.0,8.0,2402.0,24.0
2022-04-02,Zimbabwe,67.0,2.0,246481.0,5446.0,836.0,10.0,2029.0,20.0
2022-04-03,Zimbabwe,44.0,0.0,246525.0,5446.0,705.0,8.0,2073.0,20.0
2022-04-04,Zimbabwe,87.0,5.0,246612.0,5451.0,685.0,13.0,1927.0,22.0
